Date,Event,Category,Method,Gender,Round_Number,Judge,Winner_In_Round,Overall,Technique_Physical,Variety_Artistic,Performance_Interpretive,Musicality,Creativity,Personality,color
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r1,Jurskee,Fat,0.73,2.6,0.0,0.0,2.53,4.0,0.4,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r1,Mary,Fat,4.0,4.0,0.0,2.0,0.0,2.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r1,Bear,What21,7.33,0.0,0.0,4.0,0.0,2.0,1.33,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r1,Storm,Fat,8.27,4.0,0.0,2.0,2.27,0.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r2,Steve,Fat,5.0,3.0,0.0,2.0,0.0,0.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r2,Jurskee,What21,11.2,4.0,0.0,4.0,1.6,2.8,2.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r2,Mary,Fat,4.33,4.0,0.0,4.0,0.0,3.0,0.67,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r2,Bear,What21,5.33,2.0,0.0,6.4,0.0,1.6,1.47,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r2,Storm,Fat,9.33,2.0,0.0,4.0,1.33,2.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r1,Steve,Mowgly,1.0,2.8,0.0,0.0,0.0,1.8,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r1,Jurskee,Mowgly,2.47,4.6,0.0,2.0,0.0,2.8,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r1,Mary,Create,3.4,0.0,0.0,1.0,2.4,0.0,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r1,Bear,Mowgly,11.33,4.0,0.0,6.0,0.0,0.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r1,Storm,Mowgly,5.07,0.6,0.0,3.8,0.4,0.0,0.27,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r2,Steve,Mowgly,2.53,2.0,1.07,2.0,0.0,1.6,1.2,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r2,Jurskee,Mowgly,1.0,1.0,1.33,0.0,2.27,2.8,0.8,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r2,Mary,Mowgly,1.6,2.0,0.0,2.0,0.0,2.4,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r2,Bear,Mowgly,9.0,3.0,0.67,3.0,0.67,1.0,0.67,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 32 Round Robin Group A,trivium,Male,r2,Storm,Mowgly,6.47,1.8,2.0,0.0,1.87,0.8,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,G1,Dany Dann,1.8,2.8,0.0,2.6,2.0,0.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,OG Renegade,Dany Dann,7.73,2.0,0.0,4.0,0.4,0.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Jurskee,Create,0.4,2.0,2.53,2.0,1.73,3.6,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Hefo,Dany Dann,3.13,1.0,1.2,1.8,1.2,1.4,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Mary,Dany Dann,0.33,2.0,0.8,2.0,0.93,3.8,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Valentine,Dany Dann,7.33,0.0,0.0,4.0,0.0,2.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Steve,Dany Dann,6.0,2.6,0.0,2.0,1.87,1.8,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Bear,Dany Dann,2.4,1.6,1.07,0.0,1.87,0.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,P,Dany Dann,6.2,2.0,0.0,5.6,1.2,2.6,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,G1,Create,1.13,2.2,0.0,0.0,1.07,0.0,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,OG Renegade,Dany Dann,8.0,2.0,0.0,4.0,0.0,2.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Jurskee,Dany Dann,3.2,4.0,0.0,2.4,2.67,0.0,2.13,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Hefo,Dany Dann,1.0,2.0,0.8,1.6,2.13,1.4,1.47,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Mary,Dany Dann,7.4,4.0,0.0,4.0,1.6,2.2,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Valentine,Dany Dann,11.33,2.0,0.0,6.0,0.0,2.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Steve,Dany Dann,10.6,3.0,1.07,3.2,1.87,0.0,1.47,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Bear,Dany Dann,3.6,2.8,0.8,2.6,0.0,2.2,1.2,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,P,Dany Dann,1.6,1.8,0.0,2.0,0.8,3.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,G1,Kuzya,3.2,0.0,0.0,3.2,0.0,0.0,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,OG Renegade,Lussy Sky,6.73,2.0,0.0,2.0,1.33,1.4,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Jurskee,Kuzya,1.93,3.0,0.0,1.0,1.73,4.2,2.53,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Hefo,Lussy Sky,0.47,1.6,0.67,1.8,0.0,0.0,0.93,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Mary,Lussy Sky,10.13,2.0,0.0,4.0,0.0,2.8,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Valentine,Kuzya,8.0,4.0,0.0,4.0,0.0,0.0,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Steve,Lussy Sky,2.6,0.0,0.0,2.6,0.0,1.6,1.6,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Bear,Lussy Sky,8.8,2.0,1.2,2.2,0.0,3.4,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,P,Kuzya,0.07,0.0,1.2,0.0,1.33,2.6,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,G1,Kuzya,4.0,1.0,0.0,3.0,0.0,0.0,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,OG Renegade,Lussy Sky,4.0,2.0,0.0,2.0,0.0,0.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Jurskee,Kuzya,11.4,4.0,0.0,4.0,0.0,4.2,0.8,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Hefo,Kuzya,7.33,2.4,0.93,2.0,0.0,2.0,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Mary,Kuzya,3.4,2.0,0.0,2.0,0.0,0.6,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Valentine,Kuzya,7.33,2.0,0.0,4.0,0.0,0.0,1.33,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Steve,Kuzya,5.27,3.2,0.0,2.0,0.0,2.6,1.47,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Bear,Kuzya,9.93,1.8,1.73,3.2,1.87,0.0,1.33,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,P,Kuzya,6.0,2.0,0.0,2.0,0.0,2.0,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,G1,Dany Dann,5.07,2.0,0.0,0.0,1.47,1.6,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,OG Renegade,Dany Dann,3.07,0.0,0.0,1.6,0.8,0.0,0.67,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Jurskee,Dany Dann,7.93,0.0,0.13,3.8,2.4,1.6,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Hefo,Dany Dann,8.6,1.0,0.67,2.6,1.33,1.8,1.2,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Mary,Dany Dann,3.33,2.0,0.0,2.0,0.0,2.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Valentine,Dany Dann,11.33,2.0,0.0,6.0,0.0,2.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Steve,Dany Dann,1.13,0.0,0.0,1.2,1.33,1.4,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Bear,Dany Dann,2.6,2.0,0.0,3.0,1.6,0.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,P,Dany Dann,1.73,1.4,2.13,1.6,0.0,2.2,1.2,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,G1,Dany Dann,4.13,1.8,0.0,1.0,1.33,0.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,OG Renegade,Dany Dann,7.87,2.0,0.0,2.0,1.87,0.0,2.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Jurskee,Dany Dann,24.67,6.0,1.33,10.0,1.33,2.0,4.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Hefo,Dany Dann,4.27,0.6,0.93,1.6,0.4,1.4,1.2,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Mary,Dany Dann,11.33,2.0,0.0,6.0,0.0,2.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Valentine,Dany Dann,7.33,0.0,0.0,4.0,0.0,2.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Steve,Dany Dann,5.47,2.0,0.0,2.0,1.33,1.6,1.73,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Bear,Dany Dann,11.33,4.0,0.0,6.0,0.0,0.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,P,Dany Dann,6.2,3.0,0.67,5.0,0.67,3.8,0.67,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,G1,Lussy Sky,5.87,2.0,0.0,2.0,0.67,0.0,1.2,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,OG Renegade,Lussy Sky,4.8,4.0,0.8,2.0,0.0,2.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Jurskee,Create,11.13,4.0,0.0,4.0,0.0,3.8,0.67,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Hefo,Lussy Sky,3.4,0.8,0.8,1.4,0.4,1.6,1.6,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Mary,Lussy Sky,8.0,4.0,0.0,4.0,0.0,0.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Valentine,Lussy Sky,7.33,2.0,0.0,4.0,0.0,0.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Steve,Lussy Sky,7.73,2.4,0.0,2.4,1.47,0.0,1.47,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Bear,Lussy Sky,1.27,0.0,0.0,0.4,1.2,1.4,1.07,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,P,Create,1.67,0.0,1.07,1.8,0.0,2.8,0.4,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,G1,Lussy Sky,3.0,1.6,0.0,1.4,1.33,1.2,0.67,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,OG Renegade,Lussy Sky,4.0,2.0,0.0,2.0,0.0,0.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Jurskee,Create,4.67,0.0,0.0,2.0,1.47,2.0,0.8,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Hefo,Lussy Sky,9.6,0.0,1.2,4.8,1.6,2.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Mary,Lussy Sky,4.0,2.0,0.0,2.0,0.0,0.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Valentine,Create,0.67,2.0,0.0,0.0,0.0,0.0,1.33,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Steve,Lussy Sky,8.67,2.0,0.0,4.0,1.33,0.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Bear,Lussy Sky,7.4,0.0,0.0,1.8,1.73,1.2,2.67,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,P,Lussy Sky,5.33,2.0,0.0,2.0,1.33,0.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,G1,Kuzya,0.6,2.8,0.0,1.8,0.0,0.0,1.6,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,OG Renegade,Create,1.47,0.0,1.47,2.0,0.93,3.2,0.8,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Jurskee,Kuzya,6.53,0.8,0.0,4.0,0.0,0.0,1.73,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Hefo,Create,6.13,0.8,0.93,2.0,1.47,2.0,1.07,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Mary,Create,3.47,0.0,0.0,0.0,0.0,3.6,0.13,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Valentine,Create,2.0,0.0,0.0,0.0,0.0,2.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Steve,Kuzya,4.87,1.8,0.0,0.0,0.93,0.0,2.13,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Bear,Kuzya,3.33,0.0,0.0,2.0,0.0,0.0,1.33,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,P,Kuzya,0.87,0.0,1.33,0.0,0.0,2.2,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,G1,Kuzya,1.67,2.0,0.0,1.8,0.0,0.0,1.87,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,OG Renegade,Create,10.8,0.0,0.0,4.0,0.0,4.4,2.4,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Jurskee,Create,5.13,3.0,1.73,1.0,0.67,3.0,0.8,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Hefo,Kuzya,8.67,2.2,0.93,1.6,0.8,1.8,1.33,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Mary,Kuzya,1.6,2.0,0.0,2.0,0.0,2.4,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Valentine,Kuzya,4.0,0.0,0.0,2.0,0.0,2.0,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Steve,Kuzya,9.2,4.0,0.0,4.0,1.2,0.0,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Bear,Kuzya,11.27,2.0,1.33,2.4,0.0,4.2,1.33,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,P,Create,10.0,3.0,0.67,5.0,0.67,0.0,0.67,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,G1,Dany Dann,3.2,2.8,0.0,0.0,2.4,0.0,2.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,OG Renegade,Dany Dann,6.13,2.0,1.2,4.0,0.0,0.0,1.33,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Jurskee,Dany Dann,14.67,4.0,0.0,8.0,0.0,0.0,2.67,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Hefo,Lussy Sky,1.33,1.8,0.67,2.0,1.07,1.4,0.67,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Mary,Lussy Sky,6.2,0.0,0.0,0.0,3.2,1.4,1.6,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Valentine,Dany Dann,4.0,2.0,0.0,2.0,0.0,0.0,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Steve,Dany Dann,1.73,1.6,0.0,0.0,0.0,1.6,1.73,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,Bear,Dany Dann,7.2,0.0,0.0,4.0,0.13,2.0,1.33,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r1,P,Lussy Sky,0.67,0.0,0.93,0.0,0.0,1.6,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,G1,Lussy Sky,2.93,0.0,0.0,1.6,0.0,0.0,1.33,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,OG Renegade,Lussy Sky,3.73,2.0,0.0,2.0,0.0,0.0,0.27,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Jurskee,Dany Dann,10.67,0.0,0.0,6.0,0.0,2.0,2.67,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Hefo,Dany Dann,2.73,1.4,0.93,1.8,0.93,1.4,0.13,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Mary,Dany Dann,0.47,2.0,0.0,2.0,1.33,2.2,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Valentine,Dany Dann,7.33,2.0,0.0,4.0,0.0,0.0,1.33,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Steve,Dany Dann,6.6,2.0,0.0,4.0,0.0,2.6,3.2,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,Bear,Lussy Sky,12.8,2.4,2.8,2.4,1.2,4.0,0.0,blue
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group D,trivium,Male,r2,P,Dany Dann,4.27,2.0,0.8,0.0,1.47,0.0,0.0,red
2022-05-26,FISE Montpellier 2022 - WDSF Breaking for Gold World Series,B-Boys Top 16 Round Robin Group C,trivium,Male,r1,G1,Onton,5.07,2.0,0.0,2.0,1.07,0.0,0.0,blue
